Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
8630,00:04:47.954,0.116172839506,0.0300925925926,0.0642283950617,0.0464197530864
8631,00:04:47.987,0.0599074074074,0.0255864197531,0.0378703703704,0.0281172839506
8632,00:04:48.021,0.0632716049383,0.0240740740741,0.0376028806584,0.025462962963
8633,00:04:48.054,0.0396296296296,0.0157716049383,0.0257510288066,0.0218518518519
8634,00:04:48.087,0.0809567901235,0.0396604938272,0.0626234567901,0.0672530864198
8635,00:04:48.121,0.0422530864198,0.0158333333333,0.0291255144033,0.0292901234568
8636,00:04:48.154,0.0549074074074,0.0302777777778,0.0376028806584,0.0276234567901
8637,00:04:48.187,0.391265432099,0.0321604938272,0.155349794239,0.0426234567901
8638,00:04:48.221,0.236481481481,0.0394444444444,0.111769547325,0.0593827160494
8639,00:04:48.254,1.03848765432,0.0455555555556,0.377808641975,0.0493827160494
8640,00:04:48.288,0.410432098765,0.019475308642,0.14950617284,0.0186111111111
8641,00:04:48.321,0.0140740740741,0.0119444444444,0.0127263374486,0.0121604938272
8642,00:04:48.354,0.025524691358,0.000401234567901,0.00889917695473,0.000771604938272
8643,00:04:48.388,0.021049382716,0.0152160493827,0.0184979423868,0.0192283950617
8644,00:04:48.421,0.0918827160494,0.0383024691358,0.0578497942387,0.0433641975309
8645,00:04:48.454,0.598641975309,0.0423765432099,0.240555555556,0.0806481481481
8646,00:04:48.488,0.0561728395062,0.0412962962963,0.0520267489712,0.0586111111111
8647,00:04:48.521,0.0846296296296,0.038024691358,0.0574279835391,0.0496296296296
8648,00:04:48.554,0.0791358024691,0.0436111111111,0.0712654320988,0.091049382716
8649,00:04:48.588,0.0671913580247,0.0376543209877,0.0533127572016,0.0550925925926
8650,00:04:48.621,0.0889197530864,0.0341666666667,0.0587242798354,0.0530864197531
8651,00:04:48.655,0.13700617284,0.0252777777778,0.067829218107,0.0412037037037
8652,00:04:48.688,0.0645061728395,0.0312345679012,0.0472530864198,0.0460185185185
8653,00:04:48.721,0.0316358024691,0.012037037037,0.0186111111111,0.0121604938272
8654,00:04:48.755,0.0062962962963,0.0012037037037,0.00295267489712,0.00135802469136
8655,00:04:48.788,0.0066049382716,0.000956790123457,0.00265432098765,0.000401234567901
8656,00:04:48.821,0.000216049382716,0.000216049382716,0.000164609053498,6.17283950617e-05
8657,00:04:48.855,0.000123456790123,0.000185185185185,0.000102880658436,0.0
8658,00:04:48.888,0.0237962962963,0.0012037037037,0.00855967078189,0.000679012345679
8659,00:04:48.921,0.0425617283951,0.00101851851852,0.0148353909465,0.000925925925926
8660,00:04:48.955,0.0743209876543,0.0387345679012,0.0560390946502,0.0550617283951
8661,00:04:48.988,0.0273456790123,0.0190740740741,0.0218724279835,0.0191975308642
8662,00:04:49.022,0.029012345679,0.011049382716,0.0189711934156,0.0168518518519
8663,00:04:49.055,0.158425925926,0.0299074074074,0.0728086419753,0.0300925925926
8664,00:04:49.088,0.117561728395,0.0247222222222,0.0577469135802,0.0309567901235
8665,00:04:49.122,0.044012345679,0.0102777777778,0.0221810699588,0.0122530864198
8666,00:04:49.155,0.0986728395062,0.0222222222222,0.0502160493827,0.0297530864198
8667,00:04:49.188,7.50138888889,0.738456790123,2.89803497942,0.454259259259
8668,00:04:49.222,0.18737654321,0.0470061728395,0.0930864197531,0.0448765432099
8669,00:04:49.255,0.0738888888889,0.0177469135802,0.0368106995885,0.0187962962963
8670,00:04:49.289,0.0954320987654,0.0305555555556,0.0563271604938,0.0429938271605
8671,00:04:49.322,0.0996913580247,0.0398765432099,0.0640946502058,0.0527160493827
8672,00:04:49.355,0.0288888888889,0.0271296296296,0.0268827160494,0.0246296296296
8673,00:04:49.389,0.0486419753086,0.0140740740741,0.0265329218107,0.0168827160494
8674,00:04:49.422,0.0305555555556,0.018950617284,0.0232098765432,0.0201234567901
8675,00:04:49.455,0.000864197530864,0.000216049382716,0.000442386831276,0.000246913580247
8676,00:04:49.489,0.0,0.0,0.0,0.0
8677,00:04:49.522,0.0397839506173,0.0302469135802,0.0347119341564,0.0341049382716
8678,00:04:49.555,0.0591666666667,0.0310185185185,0.040853909465,0.0323765432099
8679,00:04:49.589,0.0615432098765,0.0225308641975,0.0351543209877,0.0213888888889
8680,00:04:49.622,0.0441049382716,0.0137654320988,0.0283436213992,0.0271604938272
8681,00:04:49.656,0.0728395061728,0.0226851851852,0.0386316872428,0.0203703703704
8682,00:04:49.689,0.0483641975309,0.0218827160494,0.0317489711934,0.025
8683,00:04:49.722,0.0241975308642,0.0142901234568,0.0180144032922,0.0155555555556
8684,00:04:49.756,0.0206790123457,0.00996913580247,0.0139094650206,0.0110802469136
8685,00:04:49.789,0.0788888888889,0.0250925925926,0.0401234567901,0.0163888888889
8686,00:04:49.822,0.18450617284,0.00287037037037,0.0641358024691,0.00503086419753
8687,00:04:49.856,0.232839506173,0.0196913580247,0.0855144032922,0.00401234567901
8688,00:04:49.889,1.23790123457,0.0550308641975,0.46450617284,0.100586419753
8689,00:04:49.922,0.0618518518519,0.0498148148148,0.0648353909465,0.0828395061728
8690,00:04:49.956,0.0859259259259,0.0548456790123,0.0769341563786,0.0900308641975
8691,00:04:49.989,0.0990740740741,0.0448456790123,0.0741152263374,0.0784259259259
8692,00:04:50.023,0.119660493827,0.0545061728395,0.0791049382716,0.0631481481481
8693,00:04:50.056,0.0724382716049,0.0476543209877,0.0639814814815,0.0718518518519
8694,00:04:50.089,0.039537037037,0.0282407407407,0.0336934156379,0.0333024691358
8695,00:04:50.123,0.114475308642,0.0342901234568,0.071512345679,0.0657716049383
8696,00:04:50.156,0.0351543209877,0.029537037037,0.0353395061728,0.0413271604938
8697,00:04:50.189,0.0998456790123,0.0211728395062,0.053816872428,0.0404320987654
8698,00:04:50.223,0.0411111111111,0.0259259259259,0.0329115226337,0.0316975308642
8699,00:04:50.256,0.000246913580247,0.00037037037037,0.000246913580247,0.000123456790123
8700,00:04:50.290,0.0,0.000524691358025,0.000329218106996,0.000462962962963
8701,00:04:50.323,0.00404320987654,0.00237654320988,0.00234567901235,0.000617283950617
8702,00:04:50.356,0.084012345679,0.0196913580247,0.0412242798354,0.0199691358025
8703,00:04:50.390,0.0219444444444,0.0213580246914,0.0201440329218,0.0171296296296
8704,00:04:50.423,0.00299382716049,0.000586419753086,0.00125514403292,0.000185185185185
8705,00:04:50.456,0.02,0.0231790123457,0.0206481481481,0.0187654320988
8706,00:04:50.490,0.00277777777778,0.000216049382716,0.00101851851852,6.17283950617e-05
8707,00:04:50.523,0.0,0.0,0.0,0.0
8708,00:04:50.556,0.0,0.00033950617284,0.000133744855967,6.17283950617e-05
8709,00:04:50.590,0.0600925925926,0.0133641975309,0.0283847736626,0.0116975308642
8710,00:04:50.623,0.0229320987654,0.0218518518519,0.0212037037037,0.0188271604938
8711,00:04:50.657,0.0792901234568,0.00842592592593,0.0297119341564,0.00141975308642
8712,00:04:50.690,0.220617283951,0.0187345679012,0.0859465020576,0.018487654321
8713,00:04:50.723,0.0174074074074,0.0112037037037,0.0132510288066,0.0111419753086
8714,00:04:50.757,3.08641975309e-05,0.000185185185185,0.00011316872428,0.000123456790123
8715,00:04:50.790,0.0,3.08641975309e-05,1.02880658436e-05,0.0
8716,00:04:50.823,0.0,0.000308641975309,0.000102880658436,0.0
8717,00:04:50.857,0.0120679012346,0.000956790123457,0.00453703703704,0.000586419753086
8718,00:04:50.890,0.0607407407407,0.018549382716,0.0322016460905,0.0173148148148
8719,00:04:50.923,0.000617283950617,0.000555555555556,0.000514403292181,0.00037037037037
8720,00:04:50.957,0.00932098765432,0.000555555555556,0.00342592592593,0.000401234567901
8721,00:04:50.990,0.0352160493827,0.00944444444444,0.0181378600823,0.00975308641975
8722,00:04:51.024,0.0861111111111,0.0374691358025,0.0535699588477,0.0371296296296
8723,00:04:51.057,0.0698148148148,0.0192592592593,0.0365637860082,0.0206172839506
8724,00:04:51.090,0.0332098765432,0.0244135802469,0.0264609053498,0.0217592592593
8725,00:04:51.124,0.0566666666667,0.0299074074074,0.0397633744856,0.0327160493827
8726,00:04:51.157,0.00808641975309,0.000277777777778,0.00287037037037,0.000246913580247
8727,00:04:51.190,0.0641358024691,0.0316666666667,0.044475308642,0.0376234567901
8728,00:04:51.224,0.0451543209877,0.0275925925926,0.0404732510288,0.0486728395062
8729,00:04:51.257,0.0606790123457,0.0222530864198,0.0405349794239,0.0386728395062
8730,00:04:51.291,0.159938271605,0.0347222222222,0.0877263374486,0.0685185185185
8731,00:04:51.324,0.0837962962963,0.0413580246914,0.0600925925926,0.0551234567901
8732,00:04:51.357,0.0665432098765,0.037962962963,0.0479218106996,0.0392592592593
8733,00:04:51.391,0.0871296296296,0.0289197530864,0.0523765432099,0.0410802469136
8734,00:04:51.424,0.0300308641975,0.0105864197531,0.0179938271605,0.0133641975309
8735,00:04:51.457,0.0703395061728,0.0227777777778,0.0393004115226,0.0247839506173
8736,00:04:51.491,0.0547530864198,0.011450617284,0.0254938271605,0.0102777777778
8737,00:04:51.524,0.0105555555556,0.000524691358025,0.00384773662551,0.000462962962963
8738,00:04:51.557,0.020462962963,0.00114197530864,0.00759259259259,0.00117283950617
8739,00:04:51.591,0.0215740740741,0.000586419753086,0.00791152263374,0.00157407407407
8740,00:04:51.624,0.0450925925926,0.0147839506173,0.0243930041152,0.0133024691358
8741,00:04:51.658,0.0536728395062,0.028950617284,0.0390226337449,0.0344444444444
8742,00:04:51.691,0.0847222222222,0.0415432098765,0.0644135802469,0.066975308642
8743,00:04:51.724,0.0890740740741,0.0423456790123,0.0623868312757,0.0557407407407
8744,00:04:51.758,0.0794135802469,0.0430555555556,0.0567592592593,0.0478086419753
8745,00:04:51.791,0.0849691358025,0.0306172839506,0.0515946502058,0.0391975308642
8746,00:04:51.824,0.0426234567901,0.0181481481481,0.0275823045267,0.021975308642
8747,00:04:51.858,0.045524691358,0.0143209876543,0.0259465020576,0.0179938271605
8748,00:04:51.891,0.00947530864198,0.00138888888889,0.0044341563786,0.00243827160494
8749,00:04:51.924,0.0617592592593,0.0155864197531,0.0337345679012,0.0238580246914
8750,00:04:51.958,0.0534259259259,0.015987654321,0.028878600823,0.0172222222222
8751,00:04:51.991,0.0991666666667,0.0366666666667,0.0683950617284,0.0693518518519
8752,00:04:52.025,1.23694444444,0.058549382716,0.456656378601,0.074475308642
8753,00:04:52.058,0.0876851851852,0.0302469135802,0.0508950617284,0.0347530864198
8754,00:04:52.091,0.0612037037037,0.0192901234568,0.0334259259259,0.0197839506173
8755,00:04:52.125,0.0401234567901,0.0180864197531,0.0261419753086,0.0202160493827
8756,00:04:52.158,0.000524691358025,0.000154320987654,0.000298353909465,0.000216049382716
8757,00:04:52.191,0.00611111111111,0.0,0.0020987654321,0.000185185185185
8758,00:04:52.225,0.0247530864198,0.000925925925926,0.00888888888889,0.000987654320988
8759,00:04:52.258,0.0481481481481,0.00462962962963,0.0185802469136,0.00296296296296
8760,00:04:52.292,0.0778395061728,0.0237345679012,0.0436111111111,0.0292592592593
8761,00:04:52.325,0.0748765432099,0.0278395061728,0.0467592592593,0.0375617283951
8762,00:04:52.358,0.0944135802469,0.0510802469136,0.081450617284,0.0988580246914
8763,00:04:52.392,0.115,0.0526234567901,0.08420781893,0.085
8764,00:04:52.425,0.0811728395062,0.0354938271605,0.0568621399177,0.0539197530864
8765,00:04:52.458,0.0182407407407,0.0329938271605,0.0286625514403,0.0347530864198
8766,00:04:52.492,0.0558641975309,0.0317283950617,0.0410596707819,0.0355864197531
8767,00:04:52.525,0.0803703703704,0.0349074074074,0.0561728395062,0.0532407407407
8768,00:04:52.558,0.138580246914,0.0470987654321,0.0856378600823,0.0712345679012
8769,00:04:52.592,0.150740740741,0.050987654321,0.0962654320988,0.0870679012346
8770,00:04:52.625,0.0916049382716,0.041450617284,0.0740226337449,0.089012345679
8771,00:04:52.659,0.0988580246914,0.0315740740741,0.070133744856,0.0799691358025
8772,00:04:52.692,0.0653086419753,0.0244444444444,0.0397119341564,0.0293827160494
8773,00:04:52.725,0.030524691358,0.015,0.0216358024691,0.0193827160494
8774,00:04:52.759,0.0911111111111,0.040987654321,0.0717489711934,0.0831481481481
8775,00:04:52.792,0.0935185185185,0.0348456790123,0.0699485596708,0.0814814814815
8776,00:04:52.825,0.113302469136,0.0330555555556,0.060329218107,0.0346296296296
8777,00:04:52.859,0.107469135802,0.0518518518519,0.0843930041152,0.0938580246914
8778,00:04:52.892,0.0550308641975,0.0327160493827,0.0420267489712,0.0383333333333
8779,00:04:52.925,0.0533641975309,0.0314814814815,0.0392181069959,0.0328086419753
8780,00:04:52.959,0.0150617283951,0.0215432098765,0.0174176954733,0.0156481481481
8781,00:04:52.992,0.00697530864198,0.016450617284,0.0116666666667,0.0115740740741
8782,00:04:53.026,0.194074074074,0.0281790123457,0.0843518518519,0.0308024691358
8783,00:04:53.059,0.148055555556,0.0306481481481,0.0686625514403,0.0272839506173
8784,00:04:53.092,0.0572530864198,0.0360802469136,0.0419135802469,0.0324074074074
8785,00:04:53.126,0.0977469135802,0.0402469135802,0.0578600823045,0.0355864197531
8786,00:04:53.159,0.0501851851852,0.022962962963,0.0296604938272,0.0158333333333
8787,00:04:53.192,0.0233024691358,0.000802469135802,0.00822016460905,0.000555555555556
8788,00:04:53.226,0.0266975308642,0.000617283950617,0.00924897119342,0.000432098765432
8789,00:04:53.259,0.070987654321,0.0348148148148,0.0487345679012,0.0404012345679
8790,00:04:53.293,0.0902160493827,0.0567283950617,0.0796604938272,0.092037037037
8791,00:04:53.326,0.0102469135802,0.0037962962963,0.00688271604938,0.0066049382716
8792,00:04:53.359,0.00462962962963,9.25925925926e-05,0.00158436213992,3.08641975309e-05
8793,00:04:53.393,0.00740740740741,0.00037037037037,0.00271604938272,0.00037037037037
8794,00:04:53.426,0.0,0.000185185185185,6.17283950617e-05,0.0
8795,00:04:53.459,0.0,0.0,0.0,0.0
8796,00:04:53.493,0.0,0.0,0.0,0.0
8797,00:04:53.526,0.0,0.000185185185185,6.17283950617e-05,0.0
8798,00:04:53.559,0.0,0.000185185185185,6.17283950617e-05,0.0
8799,00:04:53.593,0.0,0.0,0.0,0.0
8800,00:04:53.626,0.0,0.0,0.0,0.0
8801,00:04:53.660,0.0,0.000185185185185,6.17283950617e-05,0.0
8802,00:04:53.693,0.0,0.000185185185185,6.17283950617e-05,0.0
8803,00:04:53.726,0.0,0.0,0.0,0.0
8804,00:04:53.760,0.0,0.0,0.0,0.0
8805,00:04:53.793,0.0,0.000185185185185,6.17283950617e-05,0.0
8806,00:04:53.826,0.0495061728395,0.00163580246914,0.0176234567901,0.00172839506173
8807,00:04:53.860,0.242345679012,0.0687037037037,0.138374485597,0.104074074074
8808,00:04:53.893,0.0849382716049,0.0698148148148,0.0657716049383,0.0425617283951
8809,00:04:53.926,0.162962962963,0.0942592592593,0.106316872428,0.0617283950617
8810,00:04:53.960,0.289907407407,0.0908950617284,0.15121399177,0.0728395061728
8811,00:04:53.993,0.111419753086,0.0750925925926,0.0738477366255,0.0350308641975
8812,00:04:54.027,0.0601543209877,0.0675308641975,0.0580349794239,0.0464197530864
8813,00:04:54.060,0.0646604938272,0.0793827160494,0.0644238683128,0.0492283950617
8814,00:04:54.093,0.0233024691358,0.0640432098765,0.0337037037037,0.0137654320988
8815,00:04:54.127,0.145,0.0896604938272,0.10262345679,0.0732098765432
8816,00:04:54.160,0.136388888889,0.0691975308642,0.0944341563786,0.0777160493827
8817,00:04:54.193,0.0895987654321,0.0777777777778,0.0722427983539,0.0493518518519
8818,00:04:54.227,0.087962962963,0.0480555555556,0.0537448559671,0.0252160493827
8819,00:04:54.260,0.0710185185185,0.0241358024691,0.0431893004115,0.0344135802469
8820,00:04:54.294,0.0701851851852,0.0262962962963,0.036316872428,0.0124691358025
8821,00:04:54.327,0.108148148148,0.0587345679012,0.0689300411523,0.0399074074074
8822,00:04:54.360,0.123333333333,0.0566049382716,0.0743312757202,0.0430555555556
8823,00:04:54.394,0.247685185185,0.0761419753086,0.121440329218,0.0404938271605
8824,00:04:54.427,0.377592592593,0.117962962963,0.18816872428,0.068950617284
8825,00:04:54.460,0.312530864198,0.142407407407,0.190565843621,0.116759259259
8826,00:04:54.494,0.194197530864,0.0921913580247,0.12646090535,0.0929938271605
8827,00:04:54.527,0.0757098765432,0.0286111111111,0.0423251028807,0.0226543209877
8828,00:04:54.560,0.000185185185185,0.000895061728395,0.000534979423868,0.000524691358025
8829,00:04:54.594,0.0778395061728,0.0229938271605,0.0396090534979,0.0179938271605
8830,00:04:54.627,0.0893209876543,0.0220061728395,0.043950617284,0.020524691358
8831,00:04:54.661,0.118950617284,0.0413888888889,0.0606995884774,0.0217592592593
8832,00:04:54.694,0.0661419753086,0.0355555555556,0.0462962962963,0.0371913580247
8833,00:04:54.727,0.103395061728,0.0417901234568,0.0598251028807,0.0342901234568
8834,00:04:54.761,0.0336111111111,0.000617283950617,0.0114814814815,0.000216049382716
8835,00:04:54.794,0.0408641975309,0.0203395061728,0.0239197530864,0.0105555555556
8836,00:04:54.827,0.0,0.000740740740741,0.000308641975309,0.000185185185185
8837,00:04:54.861,0.00743827160494,0.000524691358025,0.00270576131687,0.000154320987654
8838,00:04:54.894,6.17283950617e-05,0.000493827160494,0.000246913580247,0.000185185185185
8839,00:04:54.927,0.0037037037037,0.000493827160494,0.00152263374486,0.00037037037037
8840,00:04:54.961,0.0,0.000462962962963,0.000195473251029,0.000123456790123
8841,00:04:54.994,6.17283950617e-05,0.00033950617284,0.000144032921811,3.08641975309e-05
8842,00:04:55.028,6.17283950617e-05,0.00037037037037,0.000154320987654,3.08641975309e-05
8843,00:04:55.061,0.0,0.000401234567901,0.000174897119342,0.000123456790123
8844,00:04:55.094,0.0,0.00037037037037,0.000164609053498,0.000123456790123
8845,00:04:55.128,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
8846,00:04:55.161,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
8847,00:04:55.194,0.0,0.000864197530864,0.000329218106996,0.000123456790123
8848,00:04:55.228,0.0,0.000617283950617,0.000246913580247,0.000123456790123
8849,00:04:55.261,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
8850,00:04:55.295,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
8851,00:04:55.328,0.0,0.00037037037037,0.000164609053498,0.000123456790123
8852,00:04:55.361,0.0126234567901,0.000679012345679,0.00468106995885,0.000740740740741
8853,00:04:55.395,0.00820987654321,0.000493827160494,0.00309670781893,0.000586419753086
8854,00:04:55.428,0.000123456790123,0.000154320987654,0.000123456790123,9.25925925926e-05
8855,00:04:55.461,0.00533950617284,0.000401234567901,0.00199588477366,0.000246913580247
8856,00:04:55.495,0.0,0.000308641975309,0.00011316872428,3.08641975309e-05
8857,00:04:55.528,0.0,0.0,0.0,0.0
8858,00:04:55.561,0.0,0.0,0.0,0.0
8859,00:04:55.595,0.0,0.000308641975309,0.00011316872428,3.08641975309e-05
8860,00:04:55.628,0.0,0.000308641975309,0.00011316872428,3.08641975309e-05
8861,00:04:55.662,0.0,0.0,0.0,0.0
8862,00:04:55.695,0.0,0.0,0.0,0.0
8863,00:04:55.728,0.0,0.000308641975309,0.00011316872428,3.08641975309e-05
8864,00:04:55.762,0.00422839506173,0.00104938271605,0.00196502057613,0.000617283950617
8865,00:04:55.795,0.00533950617284,0.000586419753086,0.00210905349794,0.000401234567901
8866,00:04:55.828,0.124444444444,0.0818209876543,0.075658436214,0.0207098765432
8867,00:04:55.862,0.0505864197531,0.0808024691358,0.0445781893004,0.00234567901235
8868,00:04:55.895,0.183641975309,0.0487345679012,0.0984465020576,0.062962962963
8869,00:04:55.928,0.0339197530864,0.030987654321,0.0269650205761,0.015987654321
8870,00:04:55.962,0.0651851851852,0.0255555555556,0.0385390946502,0.0248765432099
8871,00:04:55.995,0.0486728395062,0.0313888888889,0.0390534979424,0.0370987654321
8872,00:04:56.029,0.0,0.000555555555556,0.000185185185185,0.0
8873,00:04:56.062,0.0380864197531,0.0350308641975,0.0339094650206,0.0286111111111
8874,00:04:56.095,0.0751234567901,0.0447530864198,0.0521502057613,0.0365740740741
8875,00:04:56.129,0.066975308642,0.0493827160494,0.0510082304527,0.0366666666667
8876,00:04:56.162,0.0795679012346,0.0414197530864,0.0531481481481,0.0384567901235
8877,00:04:56.195,0.0364197530864,0.0142901234568,0.0242695473251,0.0220987654321
8878,00:04:56.229,0.0037037037037,3.08641975309e-05,0.0013683127572,0.00037037037037
8879,00:04:56.262,0.00780864197531,0.000493827160494,0.00286008230453,0.000277777777778
8880,00:04:56.296,0.0087037037037,0.000617283950617,0.00348765432099,0.00114197530864
8881,00:04:56.329,0.0375925925926,0.026975308642,0.0246604938272,0.00941358024691
8882,00:04:56.362,0.071450617284,0.0641049382716,0.0577983539095,0.0378395061728
8883,00:04:56.396,0.0870987654321,0.0468209876543,0.0550514403292,0.0312345679012
8884,00:04:56.429,0.0745061728395,0.0554320987654,0.0554526748971,0.0364197530864
8885,00:04:56.462,0.0636728395062,0.018487654321,0.0322942386831,0.0147222222222
8886,00:04:56.496,0.0193827160494,0.030524691358,0.0246399176955,0.024012345679
8887,00:04:56.529,0.0375925925926,0.0529938271605,0.0421810699588,0.0359567901235
8888,00:04:56.562,0.0729012345679,0.0583333333333,0.0617592592593,0.0540432098765
8889,00:04:56.596,0.0228703703704,0.0191049382716,0.02079218107,0.0204012345679
8890,00:04:56.629,0.0656790123457,0.0135185185185,0.0312860082305,0.0146604938272
8891,00:04:56.663,0.0127777777778,0.0170679012346,0.015524691358,0.0167283950617
8892,00:04:56.696,0.0246296296296,0.0298456790123,0.0245576131687,0.0191975308642
8893,00:04:56.729,0.0339197530864,0.00777777777778,0.0163477366255,0.00734567901235
8894,00:04:56.763,0.0688271604938,0.0482716049383,0.0491666666667,0.0304012345679
8895,00:04:56.796,0.0606790123457,0.0399074074074,0.0434979423868,0.0299074074074
8896,00:04:56.829,0.0583641975309,0.0198148148148,0.0343621399177,0.0249074074074
8897,00:04:56.863,0.0627469135802,0.038024691358,0.0435905349794,0.03
8898,00:04:56.896,0.0704320987654,0.0220679012346,0.0380658436214,0.0216975308642
8899,00:04:56.929,0.139197530864,0.013549382716,0.0601748971193,0.0277777777778
8900,00:04:56.963,0.0144444444444,0.00033950617284,0.00510288065844,0.000524691358025
8901,00:04:56.996,0.0463888888889,0.0209259259259,0.0310082304527,0.0257098765432
8902,00:04:57.030,0.00447530864198,0.000555555555556,0.00201646090535,0.00101851851852
8903,00:04:57.063,1.36367283951,0.0248765432099,0.467798353909,0.0148456790123
8904,00:04:57.096,0.325864197531,0.0415432098765,0.129804526749,0.0220061728395
8905,00:04:57.130,0.129259259259,0.0116358024691,0.0528703703704,0.0177160493827
8906,00:04:57.163,0.334104938272,0.00546296296296,0.115740740741,0.00765432098765
8907,00:04:57.196,0.3325,0.0237345679012,0.12591563786,0.021512345679
8908,00:04:57.230,0.106604938272,0.0443209876543,0.0609053497942,0.0317901234568
8909,00:04:57.263,0.0523456790123,0.0108641975309,0.0272119341564,0.0184259259259
8910,00:04:57.297,0.0250925925926,0.000771604938272,0.00891975308642,0.000895061728395
8911,00:04:57.330,0.0426234567901,0.00101851851852,0.0149691358025,0.00126543209877
8912,00:04:57.363,0.0233333333333,0.000401234567901,0.00800411522634,0.000277777777778
8913,00:04:57.397,0.0185185185185,0.00033950617284,0.00633744855967,0.000154320987654
8914,00:04:57.430,0.0185185185185,0.00033950617284,0.00633744855967,0.000154320987654
8915,00:04:57.463,0.0233333333333,0.000401234567901,0.00800411522634,0.000277777777778
8916,00:04:57.497,0.0,0.0,0.0,0.0
8917,00:04:57.530,7.07361111111,0.696574074074,2.7316872428,0.42487654321
8918,00:04:57.563,0.0289814814815,0.00385802469136,0.0113271604938,0.00114197530864
8919,00:04:57.597,0.0195679012346,0.000617283950617,0.00706790123457,0.00101851851852
8920,00:04:57.630,0.0427160493827,0.0263888888889,0.0325205761317,0.0284567901235
8921,00:04:57.664,0.037962962963,0.00305555555556,0.0141975308642,0.00157407407407
8922,00:04:57.697,0.0643209876543,0.011975308642,0.0287037037037,0.00981481481481
8923,00:04:57.730,0.0301851851852,0.00108024691358,0.0134156378601,0.00898148148148
8924,00:04:57.764,0.0297222222222,0.000524691358025,0.0103806584362,0.000895061728395
8925,00:04:57.797,0.0365740740741,0.00240740740741,0.0135082304527,0.00154320987654
8926,00:04:57.830,0.00824074074074,0.00216049382716,0.00375514403292,0.000864197530864
8927,00:04:57.864,0.0797222222222,0.0753086419753,0.063816872428,0.0364197530864
8928,00:04:57.897,0.0633950617284,0.0911419753086,0.0626543209877,0.0334259259259
8929,00:04:57.930,0.0554938271605,0.0389197530864,0.0475102880658,0.0481172839506
8930,00:04:57.964,0.0591975308642,0.0416975308642,0.0399074074074,0.0188271604938
8931,00:04:57.997,0.0134567901235,0.0113271604938,0.0163065843621,0.0241358024691
8932,00:04:58.031,0.0167283950617,0.0136419753086,0.0126234567901,0.0075
8933,00:04:58.064,0.0237037037037,0.0372530864198,0.0318724279835,0.0346604938272
8934,00:04:58.097,0.0274382716049,0.0476851851852,0.0328600823045,0.0234567901235
8935,00:04:58.131,0.0338888888889,0.0173148148148,0.0223353909465,0.0158024691358
8936,00:04:58.164,0.0492592592593,0.0271913580247,0.030195473251,0.0141358024691
8937,00:04:58.197,0.0341975308642,0.026975308642,0.0253497942387,0.0148765432099
8938,00:04:58.231,0.0392592592593,0.0386111111111,0.0298971193416,0.0118209876543
8939,00:04:58.264,0.0388888888889,0.0443827160494,0.0380967078189,0.0310185185185
8940,00:04:58.298,0.0648765432099,0.0528395061728,0.0563271604938,0.0512654320988
8941,00:04:58.331,0.0547222222222,0.0395679012346,0.0377263374486,0.0188888888889
8942,00:04:58.364,0.0281481481481,0.0163888888889,0.0225308641975,0.0230555555556
8943,00:04:58.398,0.100956790123,0.0348456790123,0.055329218107,0.0301851851852
8944,00:04:58.431,0.0716049382716,0.0468518518519,0.0482613168724,0.0263271604938
8945,00:04:58.464,0.0876234567901,0.0658024691358,0.066512345679,0.0461111111111
8946,00:04:58.498,0.0972839506173,0.0620987654321,0.0650308641975,0.0357098765432
8947,00:04:58.531,0.0682716049383,0.0474074074074,0.048024691358,0.0283950617284
8948,00:04:58.564,0.0625308641975,0.0332407407407,0.039475308642,0.0226543209877
8949,00:04:58.598,0.0155864197531,0.00774691358025,0.00968106995885,0.00570987654321
8950,00:04:58.631,0.0,0.0,0.0,0.0
8951,00:04:58.665,1.4924382716,0.0157407407407,0.508405349794,0.017037037037
8952,00:04:58.698,0.0930864197531,0.0362654320988,0.0509465020576,0.023487654321
8953,00:04:58.731,0.086049382716,0.0550308641975,0.0593724279835,0.037037037037
8954,00:04:58.765,0.0832716049383,0.0312037037037,0.0515020576132,0.0400308641975
8955,00:04:58.798,0.0520061728395,0.0075,0.0220781893004,0.00672839506173
8956,00:04:58.831,0.0492592592593,0.032962962963,0.033683127572,0.0188271604938
8957,00:04:58.865,0.0534259259259,0.0257407407407,0.0310596707819,0.014012345679
8958,00:04:58.898,0.0208641975309,0.000555555555556,0.00737654320988,0.00070987654321
8959,00:04:58.931,0.0609259259259,0.0327160493827,0.035462962963,0.0127469135802
8960,00:04:58.965,0.0591975308642,0.0200617283951,0.0317798353909,0.0160802469136
8961,00:04:58.998,0.0601234567901,0.0122839506173,0.0279320987654,0.0113888888889
8962,00:04:59.032,0.0556790123457,0.0258950617284,0.0350205761317,0.023487654321
8963,00:04:59.065,0.0650308641975,0.00688271604938,0.0271090534979,0.00941358024691
8964,00:04:59.098,0.0,9.25925925926e-05,3.08641975309e-05,0.0
8965,00:04:59.132,0.0456790123457,0.0225308641975,0.0330555555556,0.0309567901235
